41	3.528993	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
42	0.800061	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
43	2.637394	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
44	5.860503	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
45	7.596162	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
46	1.836539	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
47	6.603001	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
48	7.041035	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
49	1.979679	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
50	0.895427	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
51	5.922796	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
52	10.130430	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
53	5.908714	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
54	3.606705	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
55	9.600891	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
56	9.189191	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
57	3.415063	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
58	7.527439	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
59	0.923673	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
60	10.206393	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
61	8.588307	-11052618598639122394860524968131510606293618935079916361595902886435209175549081914256573628322018714261127168.000000
62	0.535949	-11052618598639122394860524968131510606293618935079916361595
