# time,  correlation,  
0	-3.998925	4.500000
1	2.651559	4.500000
2	2.494662	4.500000
3	2.402882	4.500000
4	2.389008	4.500000
5	2.359900	4.500000
6	2.280961	4.500000
7	2.233859	4.500000
8	2.264502	4.500000
9	2.182650	4.500000
10	2.196554	4.500000
11	2.249355	4.500000
12	2.260455	4.500000
13	2.239645	4.500000
14	2.221675	4.500000
15	2.228727	4.500000
16	2.312135	4.500000
17	2.292661	4.500000
18	2.270458	4.500000
19	2.263618	4.500000
20	2.263691	4.500000
21	2.237406	4.500000
22	2.255633	4.500000
23	2.247437	4.500000
24	2.172477	4.500000
25	2.189145	4.500000
26	2.191845	4.500000
27	2.286134	4.500000
28	2.233322	4.500000
29	2.273644	4.500000
30	2.261156	4.500000
31	2.270756	4.500000
32	2.287303	4.500000
33	2.203929	4.500000
34	2.242655	4.500000
35	2.227227	4.500000
36	2.242347	4.500000
37	2.236776	4.500000
38	2.275641	4.500000
39	2.238069	4.500000
40	2.218622	4.500000
41	2.185308	4.500000
42	2.224124	4.500000
43	2.192045	4.500000
44	2.185034	4.500000
45	2.165527	4.500000
46	2.261290	4.500000
47	2.272454	4.500000
48	2.311369	4.500000
49	2.293381	4.500000
50	2.257570	4.500000
51	2.274445	4.500000
52	2.280135	4.500000
53	2.251183	4.500000
54	2.273490	4.500000
55	2.202740	4.500000
56	2.220938	4.500000
57	2.287600	4.500000
58	2.319533	4.500000
59	2.280733	4.500000
60	2.289071	4.500000
61	2.290183	4.500000
62	2.294033	4.500000
63	2.287056	4.500000
64	2.309246	4.500000
65	2.316203	4.500000
66	2.310559	4.500000
67	2.288154	4.500000
68	2.283927	4.500000
69	2.229826	4.500000
70	2.226978	4.500000
71	2.181155	4.500000
72	2.295147	4.500000
73	2.236897	4.500000
74	2.295375	4.500000
75	2.264857	4.500000
76	2.249612	4.500000
77	2.306620	4.500000
78	2.274756	4.500000
79	2.222103	4.500000
80	2.244429	4.500000
81	2.246011	4.500000
82	2.312809	4.500000
83	2.290838	4.500000
84	2.282640	4.500000
85	2.274399	4.500000
86	2.235567	4.500000
87	2.203714	4.500000
88	2.208003	4.500000
89	2.203979	4.500000
90	2.266514	4.500000
91	2.248480	4.500000
92	2.292998	4.500000
93	2.300070	4.500000
94	2.330878	4.500000
95	2.351868	4.500000
96	2.288080	4.500000
97	2.246447	4.500000
98	2.275458	4.500000
99	2.267096	4.500000
100	2.262845	4.500000
101	2.264152	4.500000
102	2.325013	4.500000
103	2.241468	4.500000
104	2.224616	4.500000
105	2.155011	4.500000
106	2.197891	4.500000
107	2.193570	4.500000
108	2.219876	4.500000
109	2.233769	4.500000
110	2.220007	4.500000
111	2.247826	4.500000
112	2.238091	4.500000
113	2.207390	4.500000
114	2.190631	4.500000
115	2.190676	4.500000
116	2.262989	4.500000
117	2.240971	4.500000
118	2.196748	4.500000
119	2.210763	4.500000
120	2.201123	4.500000
121	2.160974	4.500000
122	2.181920	4.500000
123	2.240369	4.500000
124	2.243314	4.500000
125	2.283763	4.500000
126	2.303301	4.500000
127	2.272620	4.500000
128	2.218383	4.500000
129	2.243386	4.500000
130	2.301718	4.500000
131	2.298912	4.500000
132	2.282106	4.500000
133	2.313970	4.500000
134	2.319526	4.500000
135	2.315258	4.500000
136	2.254078	4.500000
137	2.247071	4.500000
138	2.287384	4.500000
139	2.251277	4.500000
140	2.244130	4.500000
141	2.269129	4.500000
142	2.314917	4.500000
143	2.277292	4.500000
144	2.278555	4.500000
145	2.250636	4.500000
146	2.217276	4.500000
147	2.222801	4.500000
148	2.218482	4.500000
149	2.118381	4.500000
150	2.147383	4.500000
151	2.183419	4.500000
152	2.154391	4.500000
153	2.203050	4.500000
154	2.220985	4.500000
155	2.177799	4.500000
156	2.236163	4.500000
157	2.244733	4.500000
158	2.212794	4.500000
159	2.241777	4.500000
160	2.365364	4.500000
161	2.382114	4.500000
162	2.259991	4.500000
163	2.254518	4.500000
164	2.237740	4.500000
165	2.283525	4.500000
166	2.327858	4.500000
167	2.270996	4.500000
168	2.228166	4.500000
169	2.275594	4.500000
170	2.250781	4.500000
171	2.175834	4.500000
172	2.221668	4.500000
173	2.171793	4.500000
174	2.235794	4.500000
175	2.234589	4.500000
176	2.208232	4.500000
177	2.218180	4.500000
178	2.202825	4.500000
179	2.198561	4.500000
180	2.165038	4.500000
181	2.181538	4.500000
182	2.145444	4.500000
183	2.191019	4.500000
184	2.208938	4.500000
185	2.226740	4.500000
186	2.211197	4.500000
187	2.194459	4.500000
188	2.187351	4.500000
189	2.226024	4.500000
190	2.238492	4.500000
191	2.212102	4.500000
192	2.194005	4.500000
193	2.142542	4.500000
194	2.182733	4.500000
195	2.207688	4.500000
196	2.233784	4.500000
197	2.307150	4.500000
198	2.256854	4.500000
199	2.278845	4.500000
200	2.277327	4.500000
201	2.339596	4.500000
202	2.333977	4.500000
203	2.318648	4.500000
204	2.314478	4.500000
205	2.308854	4.500000
206	2.304475	4.500000
207	2.272415	4.500000
208	2.238940	4.500000
209	2.194548	4.500000
210	2.223592	4.500000
211	2.248519	4.500000
212	2.302752	4.500000
213	2.280613	4.500000
214	2.225028	4.500000
215	2.198629	4.500000
216	2.166804	4.500000
217	2.162778	4.500000
218	2.193429	4.500000
219	2.212988	4.500000
220	2.197804	4.500000
221	2.199388	4.500000
222	2.196819	4.500000
223	2.181721	4.500000
224	2.178935	4.500000
225	2.209305	4.500000
226	2.292402	4.500000
227	2.272787	4.500000
228	2.242181	4.500000
229	2.242482	4.500000
230	2.254977	4.500000
231	2.296463	4.500000
232	2.271397	4.500000
