# step,  Energy, magenetization 
0	-40000.000000	10000.000000	0.300000
1	-39256.000000	9906.000000	0.300000
2	-39068.000000	9882.000000	0.300000
3	-38840.000000	9850.000000	0.300000
4	-38536.000000	9810.000000	0.300000
5	-38492.000000	9804.000000	0.300000
6	-38692.000000	9830.000000	0.300000
7	-38620.000000	9822.000000	0.300000
8	-38300.000000	9780.000000	0.300000
9	-38404.000000	9790.000000	0.300000
10	-38488.000000	9806.000000	0.300000
11	-38368.000000	9790.000000	0.300000
12	-38396.000000	9792.000000	0.300000
13	-38168.000000	9758.000000	0.300000
14	-38532.000000	9808.000000	0.300000
15	-38592.000000	9822.000000	0.300000
16	-38632.000000	9824.000000	0.300000
17	-38704.000000	9832.000000	0.300000
18	-38600.000000	9810.000000	0.300000
19	-38464.000000	9798.000000	0.300000
20	-38716.000000	9832.000000	0.300000
21	-38452.000000	9800.000000	0.300000
22	-38260.000000	9772.000000	0.300000
23	-38296.000000	9778.000000	0.300000
24	-38256.000000	9776.000000	0.300000
25	-38452.000000	9800.000000	0.300000
26	-38292.000000	9784.000000	0.300000
27	-38380.000000	9792.000000	0.300000
28	-38404.000000	9790.000000	0.300000
29	-38480.000000	9802.000000	0.300000
30	-38184.000000	9766.000000	0.300000
31	-38384.000000	9790.000000	0.300000
32	-38160.000000	9762.000000	0.300000
33	-38480.000000	9802.000000	0.300000
34	-38516.000000	9808.000000	0.300000
35	-38560.000000	9816.000000	0.300000
36	-38512.000000	9810.000000	0.300000
37	-38548.000000	9814.000000	0.300000
38	-38584.000000	9816.000000	0.300000
39	-38652.000000	9824.000000	0.300000
40	-38372.000000	9788.000000	0.300000
41	-38656.000000	9828.000000	0.300000
42	-38412.000000	9790.000000	0.300000
43	-38412.000000	9788.000000	0.300000
44	-38476.000000	9792.000000	0.300000
45	-38536.000000	9808.000000	0.300000
46	-38512.000000	9806.000000	0.300000
47	-38192.000000	9762.000000	0.300000
48	-38300.000000	9780.000000	0.300000
49	-38088.000000	9750.000000	0.300000
50	-38100.000000	9754.000000	0.300000
51	-38164.000000	9764.000000	0.300000
52	-38564.000000	9814.000000	0.300000
