# Time    Energy
0.000000	0.000000	1.500000
0.000100	0.000000	1.500000
0.000200	0.000000	1.500000
0.000300	0.000000	1.500000
0.000400	0.000000	1.500000
0.000500	0.000000	1.500000
0.000600	0.000000	1.500000
0.000700	0.000000	1.500000
0.000800	0.000000	1.500000
0.000900	0.000000	1.500000
0.001000	0.000000	1.500000
0.001100	0.000000	1.500000
0.001200	0.000000	1.500000
0.001300	0.000000	1.500000
0.001400	0.000000	1.500000
0.001500	0.000000	1.500000
0.001600	0.000000	1.500000
0.001700	0.000000	1.500000
0.001800	0.000000	1.500000
0.001900	0.016477	1.500000
0.002000	0.010150	1.500000
0.002100	0.000574	1.500000
0.002200	0.105567	1.500000
0.002300	0.034848	1.500000
0.002400	0.194857	1.500000
0.002500	0.610741	1.500000
0.002600	0.964482	1.500000
0.002700	1.195719	1.500000
0.002800	1.472165	1.500000
0.002900	2.542875	1.500000
0.003000	2.819161	1.500000
0.003100	3.297719	1.500000
0.003200	4.858541	1.500000
0.003300	8.671076	1.500000
0.003400	8.549686	1.500000
0.003500	9.915642	1.500000
0.003600	6.368679	1.500000
0.003700	2.958436	1.500000
0.003800	3.540647	1.500000
0.003900	5.511813	1.500000
0.004000	5.415935	1.500000
0.004100	5.823633	1.500000
0.004200	6.156240	1.500000
0.004300	9.622905	1.500000
0.004400	11.570034	1.500000
0.004500	11.917379	1.500000
0.004600	14.963601	1.500000
0.004700	13.136481	1.500000
0.004800	15.593139	1.500000
0.004900	18.452443	1.500000
0.005000	20.099471	1.500000
0.005100	25.071684	1.500000
0.005200	22.138770	1.500000
0.005300	23.036116	1.500000
0.005400	25.260578	1.500000
0.005500	24.912127	1.500000
0.005600	25.735219	1.500000
0.005700	33.953434	1.500000
0.005800	28.878618	1.500000
0.005900	31.344641	1.500000
0.006000	34.091080	1.500000
0.006100	31.769291	1.500000
0.006200	28.936777	1.500000
0.006300	26.503482	1.500000
0.006400	27.625796	1.500000
0.006500	27.939498	1.500000
0.006600	28.053736	1.500000
0.006700	27.280293	1.500000
0.006800	33.378095	1.500000
0.006900	31.175927	1.500000
0.007000	36.604867	1.500000
0.007100	34.601040	1.500000
0.007200	38.074786	1.500000
0.007300	41.193266	1.500000
0.007400	40.051210	1.500000
0.007500	39.741242	1.500000
0.007600	36.515306	1.500000
0.007700	31.302400	1.500000
0.007800	36.005523	1.500000
0.007900	34.196360	1.500000
0.008000	27.116741	1.500000
0.008100	23.896981	1.500000
0.008200	29.176854	1.500000
0.008300	24.024164	1.500000
0.008400	24.035764	1.500000
0.008500	24.974610	1.500000
0.008600	25.343756	1.500000
0.008700	24.229029	1.500000
0.008800	26.005531	1.500000
0.008900	25.754187	1.500000
0.009000	25.240781	1.500000
0.009100	32.550957	1.500000
0.009200	39.767124	1.500000
0.009300	35.029183	1.500000
0.009400	35.757156	1.500000
0.009500	36.685258	1.500000
0.009600	36.376896	1.500000
0.009700	40.422840	1.500000
0.009800	39.284891	1.500000
0.009900	46.854443	1.500000
0.010000	40.935129	1.500000
0.010100	38.479535	1.500000
0.010200	37.684768	1.500000
0.010300	40.517416	1.500000
0.010400	39.647897	1.500000
0.010500	36.793161	1.500000
0.010600	38.309909	1.500000
0.010700	39.985144	1.500000
